Mandi_Name-Agmark,District_ID,District_Name-Agmark,State_Name
Kambainallur,1805.0,Dharmapuri,Tamil Nadu
Palakode,1805.0,Dharmapuri,Tamil Nadu
Papparapatti,1805.0,Dharmapuri,Tamil Nadu
Pappireddipatti,1805.0,Dharmapuri,Tamil Nadu
Pennagaram,1805.0,Dharmapuri,Tamil Nadu
Anaimalai,1806.0,Coimbatore,Tamil Nadu
Annur,1806.0,Coimbatore,Tamil Nadu
Chengeri,1806.0,Coimbatore,Tamil Nadu
Coimbatore,1806.0,Coimbatore,Tamil Nadu
Karamadai,1806.0,Coimbatore,Tamil Nadu
Kianthukadavu,1806.0,Coimbatore,Tamil Nadu
Madathukulam,1806.0,Coimbatore,Tamil Nadu
Negamam,1806.0,Coimbatore,Tamil Nadu
Palladam,1806.0,Coimbatore,Tamil Nadu
Pethappampatti,1806.0,Coimbatore,Tamil Nadu
Pollachi,1806.0,Coimbatore,Tamil Nadu
Pongalur,1806.0,Coimbatore,Tamil Nadu
Pudupalayam,1806.0,Coimbatore,Tamil Nadu
Senjeri,1806.0,Coimbatore,Tamil Nadu
Sevur,1806.0,Coimbatore,Tamil Nadu
Sulur,1806.0,Coimbatore,Tamil Nadu
Thiruppur,1806.0,Coimbatore,Tamil Nadu
Thondamuthur,1806.0,Coimbatore,Tamil Nadu
Udumalpet,1806.0,Coimbatore,Tamil Nadu
Alangeyam,1807.0,Erode,Tamil Nadu
Anthiyur,1807.0,Erode,Tamil Nadu
Avalpoonthurai,1807.0,Erode,Tamil Nadu
Bhavani,1807.0,Erode,Tamil Nadu
Boothapadi,1807.0,Erode,Tamil Nadu
Chithode,1807.0,Erode,Tamil Nadu
Dharapuram,1807.0,Erode,Tamil Nadu
Elumathur,1807.0,Erode,Tamil Nadu
Erode,1807.0,Erode,Tamil Nadu
Gobichettipalayam,1807.0,Erode,Tamil Nadu
Gopichetty,1807.0,Erode,Tamil Nadu
Kangeyam,1807.0,Erode,Tamil Nadu
Kavunthapadi,1807.0,Erode,Tamil Nadu
Kodumudi,1807.0,Erode,Tamil Nadu
Kunnathur,1807.0,Erode,Tamil Nadu
Maylampadi,1807.0,Erode,Tamil Nadu
Moolanur,1807.0,Erode,Tamil Nadu
Muthur,1807.0,Erode,Tamil Nadu
Mylampadi,1807.0,Erode,Tamil Nadu
Nambiyur,1807.0,Erode,Tamil Nadu
Perundurai,1807.0,Erode,Tamil Nadu
Punchaipuliyampatti,1807.0,Erode,Tamil Nadu
Sathyamangalam,1807.0,Erode,Tamil Nadu
Sivagiri,1807.0,Erode,Tamil Nadu
Thalavadi,1807.0,Erode,Tamil Nadu
Vellakkoil,1807.0,Erode,Tamil Nadu
Vellakovil,1807.0,Erode,Tamil Nadu
Vellankoil,1807.0,Erode,Tamil Nadu
Alangudi,1809.0,Pudukkottai,Tamil Nadu
Aranthangi,1809.0,Pudukkottai,Tamil Nadu
Pudukottai,1809.0,Pudukkottai,Tamil Nadu
Budalur,1810.0,Thanjavur,Tamil Nadu
Kumbakonam,1810.0,Thanjavur,Tamil Nadu
Orathanadu,1810.0,Thanjavur,Tamil Nadu
Papanasam,1810.0,Thanjavur,Tamil Nadu
Pattukottai,1810.0,Thanjavur,Tamil Nadu
Polur,1810.0,Thanjavur,Tamil Nadu
Thanjavur,1810.0,Thanjavur,Tamil Nadu
Thiruppananthal,1810.0,Thanjavur,Tamil Nadu
Vallam,1810.0,Thanjavur,Tamil Nadu
Madurai,1811.0,Madurai,Tamil Nadu
Melur,1811.0,Madurai,Tamil Nadu
Thirumangalam,1811.0,Madurai,Tamil Nadu
Usilampatty,1811.0,Madurai,Tamil Nadu
Kamuthi,1812.0,Ramanathapuram,Tamil Nadu
Paramakudi,1812.0,Ramanathapuram,Tamil Nadu
Rajasingamangalam,1812.0,Ramanathapuram,Tamil Nadu
Ramanathapuram(phase 3),1812.0,Ramanathapuram,Tamil Nadu
Sivagangai,1812.0,Ramanathapuram,Tamil Nadu
Nilgiris,1814.0,The Nilgiris,Tamil Nadu
Aruppukottai,1817.0,Virudhunagar,Tamil Nadu
Rajapalayam,1817.0,Virudhunagar,Tamil Nadu
Ramanathapuram,1817.0,Virudhunagar,Tamil Nadu
Sathur,1817.0,Virudhunagar,Tamil Nadu
Virudhunagar,1817.0,Virudhunagar,Tamil Nadu
Namagiripettai,1818.0,Namakkal,Tamil Nadu
Namakkal,1818.0,Namakkal,Tamil Nadu
Namakkal(Agri. Coop. Marketing Society),1818.0,Namakkal,Tamil Nadu
Rasipuram,1818.0,Namakkal,Tamil Nadu
Tiruchengode,1818.0,Namakkal,Tamil Nadu
Velur,1818.0,Namakkal,Tamil Nadu
Karur,1819.0,Karur,Tamil Nadu
Dindigul,1821.0,Dindigul,Tamil Nadu
Gopalpatti,1821.0,Dindigul,Tamil Nadu
Natham,1821.0,Dindigul,Tamil Nadu
Oddunchairum,1821.0,Dindigul,Tamil Nadu
Palani,1821.0,Dindigul,Tamil Nadu
Vadamadurai,1821.0,Dindigul,Tamil Nadu
Vathlagundu,1821.0,Dindigul,Tamil Nadu
Vedachandur,1821.0,Dindigul,Tamil Nadu
Koradacheri,1822.0,Thiruvarur,Tamil Nadu
Kudavasal,1822.0,Thiruvarur,Tamil Nadu
Mannargudi,1822.0,Thiruvarur,Tamil Nadu
Mannarkudi,1822.0,Thiruvarur,Tamil Nadu
Poonthottam,1822.0,Thiruvarur,Tamil Nadu
Thiruvarur,1822.0,Thiruvarur,Tamil Nadu
Tiruthuraipoondi,1822.0,Thiruvarur,Tamil Nadu
Vaduvur,1822.0,Thiruvarur,Tamil Nadu
Valangaiman,1822.0,Thiruvarur,Tamil Nadu
Ananthapuram,1823.0,Villupuram,Tamil Nadu
Avalurpet,1823.0,Villupuram,Tamil Nadu
Chinnasalem,1823.0,Villupuram,Tamil Nadu
Gingee,1823.0,Villupuram,Tamil Nadu
Kallakurichi,1823.0,Villupuram,Tamil Nadu
Manalurpet,1823.0,Villupuram,Tamil Nadu
Manalurpettai,1823.0,Villupuram,Tamil Nadu
Marakkanam,1823.0,Villupuram,Tamil Nadu
Moongilthuraipattu,1823.0,Villupuram,Tamil Nadu
Sangarapuram,1823.0,Villupuram,Tamil Nadu
Thirukovilur,1823.0,Villupuram,Tamil Nadu
Thiruvennainallur,1823.0,Villupuram,Tamil Nadu
Thiryagadurgam,1823.0,Villupuram,Tamil Nadu
Tindivanam,1823.0,Villupuram,Tamil Nadu
Tiruvennainallur,1823.0,Villupuram,Tamil Nadu
Ulundurpettai,1823.0,Villupuram,Tamil Nadu
Vadakanandhal,1823.0,Villupuram,Tamil Nadu
Valathi,1823.0,Villupuram,Tamil Nadu
Vikkiravandi,1823.0,Villupuram,Tamil Nadu
Villupuram,1823.0,Villupuram,Tamil Nadu
Bodinayakkanur,1824.0,Theni,Tamil Nadu
Chinnamanur,1824.0,Theni,Tamil Nadu
Cumbum,1824.0,Theni,Tamil Nadu
Theni,1824.0,Theni,Tamil Nadu
Kilvelur,1825.0,Nagapattinam,Tamil Nadu
Kuttulam,1825.0,Nagapattinam,Tamil Nadu
Mailaduthurai,1825.0,Nagapattinam,Tamil Nadu
Nagapattinam,1825.0,Nagapattinam,Tamil Nadu
Sembanarkoil,1825.0,Nagapattinam,Tamil Nadu
Sirkali,1825.0,Nagapattinam,Tamil Nadu
Thirupoondi,1825.0,Nagapattinam,Tamil Nadu
Vedaranyam,1825.0,Nagapattinam,Tamil Nadu
Chennai,1829.0,Chennai,Tamil Nadu
Koyambedu,1829.0,Chennai,Tamil Nadu
Andimadom,1830.0,Ariyalur,Tamil Nadu
Ariyalur Market,1830.0,Ariyalur,Tamil Nadu
Jayamkondam,1830.0,Ariyalur,Tamil Nadu
Bargur,1831.0,Krishnagiri,Tamil Nadu
Denkanikottai,1831.0,Krishnagiri,Tamil Nadu
Hosur,1831.0,Krishnagiri,Tamil Nadu
Krishnagiri,1831.0,Krishnagiri,Tamil Nadu
Pochampalli,1831.0,Krishnagiri,Tamil Nadu
Uthangarai,1831.0,Krishnagiri,Tamil Nadu
"Alwal,RBZ",114.0,Ranga Reddy,Telangana
Chevella,114.0,Ranga Reddy,Telangana
Ibrahimputnam,114.0,Ranga Reddy,Telangana
"Kukatpally,RBZ",114.0,Ranga Reddy,Telangana
Kukatpally(Rythu Bazar),114.0,Ranga Reddy,Telangana
Marapally,114.0,Ranga Reddy,Telangana
Medchal,114.0,Ranga Reddy,Telangana
"Mehdipatnam,RBZ",114.0,Ranga Reddy,Telangana
Mehndipatnam(Rythu Bazar),114.0,Ranga Reddy,Telangana
Narsingi,114.0,Ranga Reddy,Telangana
Narsingi(Babbuguda),114.0,Ranga Reddy,Telangana
Pargi,114.0,Ranga Reddy,Telangana
"Qutubullahpur,RBZ",114.0,Ranga Reddy,Telangana
"Ramakrisnapuram,RBZ",114.0,Ranga Reddy,Telangana
Sardarnagar,114.0,Ranga Reddy,Telangana
"Saroornagar,RBZ",114.0,Ranga Reddy,Telangana
Shankarapally,114.0,Ranga Reddy,Telangana
Tanduru,114.0,Ranga Reddy,Telangana
"Vanasthalipuram,RBZ",114.0,Ranga Reddy,Telangana
Vatpally,114.0,Ranga Reddy,Telangana
Vikarabad,114.0,Ranga Reddy,Telangana
Mallapur,125.0,Jagityal,Telangana
Achampet,131.0,Mahbubnagar,Telangana
Achampet(Amrabad),131.0,Mahbubnagar,Telangana
Achampet(Lingal),131.0,Mahbubnagar,Telangana
Alampur,131.0,Mahbubnagar,Telangana
Amangal,131.0,Mahbubnagar,Telangana
Atmakur,131.0,Mahbubnagar,Telangana
Badepalli,131.0,Mahbubnagar,Telangana
Burgampadu,131.0,Mahbubnagar,Telangana
Devarakadra,131.0,Mahbubnagar,Telangana
Enkoor,131.0,Mahbubnagar,Telangana
Gadwal,131.0,Mahbubnagar,Telangana
Gadwal(Lezza),131.0,Mahbubnagar,Telangana
Kadthal,131.0,Mahbubnagar,Telangana
Kalluru,131.0,Mahbubnagar,Telangana
Kalwakurthy,131.0,Mahbubnagar,Telangana
Kodangal,131.0,Mahbubnagar,Telangana
Kollapur,131.0,Mahbubnagar,Telangana
Kosgi,131.0,Mahbubnagar,Telangana
Kothagudem,131.0,Mahbubnagar,Telangana
Madhira,131.0,Mahbubnagar,Telangana
Mahabubnagar(Rythu Bazar),131.0,Mahbubnagar,Telangana
Mahbubnagar,131.0,Mahbubnagar,Telangana
Mahbubnagar(Nawabpet),131.0,Mahbubnagar,Telangana
Makthal,131.0,Mahbubnagar,Telangana
Nagarkurnool,131.0,Mahbubnagar,Telangana
Nagarkurnool(Talkapalli),131.0,Mahbubnagar,Telangana
Narayanpet,131.0,Mahbubnagar,Telangana
"Near Rly. Gate,Mahbubnagar,RBZ",131.0,Mahbubnagar,Telangana
Nelakondapally,131.0,Mahbubnagar,Telangana
Sathupally,131.0,Mahbubnagar,Telangana
Shadnagar,131.0,Mahbubnagar,Telangana
Shadnagar (Chowderguda),131.0,Mahbubnagar,Telangana
Wanaparthy Road,131.0,Mahbubnagar,Telangana
Wanaparthy Road(Prbbair),131.0,Mahbubnagar,Telangana
Wanaparthy town,131.0,Mahbubnagar,Telangana
Wyra,131.0,Mahbubnagar,Telangana
Yellandu,131.0,Mahbubnagar,Telangana
Bowenpally,,Hyderabad,Telangana
"Erragadda,RBZ",,Hyderabad,Telangana
Erragadda(Rythu Bazar),,Hyderabad,Telangana
"Falaknama,RBZ",,Hyderabad,Telangana
Gaddiannaram,,Hyderabad,Telangana
Gudimalkapur,,Hyderabad,Telangana
Hyderabad (F&V),,Hyderabad,Telangana
L B Nagar,,Hyderabad,Telangana
Mahboob Manison,,Hyderabad,Telangana
Secunderabad,,Hyderabad,Telangana
Armoor,116.0,Nizamabad,Telangana
Banswada,116.0,Nizamabad,Telangana
Bhiknoor,116.0,Nizamabad,Telangana
Bichkunda,116.0,Nizamabad,Telangana
Birkur,116.0,Nizamabad,Telangana
Bodhan,116.0,Nizamabad,Telangana
Gandhari,116.0,Nizamabad,Telangana
Kamareddy,116.0,Nizamabad,Telangana
Kammarpally,116.0,Nizamabad,Telangana
Kotagiri,116.0,Nizamabad,Telangana
Madnoor,116.0,Nizamabad,Telangana
"NGOs Colony,RBZ",116.0,Nizamabad,Telangana
Nizamabad,116.0,Nizamabad,Telangana
Pitlam,116.0,Nizamabad,Telangana
"Pullanga X Road,RBZ",116.0,Nizamabad,Telangana
Sadashivnagar,116.0,Nizamabad,Telangana
Varni,116.0,Nizamabad,Telangana
Velpur,116.0,Nizamabad,Telangana
Yellareddy,116.0,Nizamabad,Telangana
Dubbak,117.0,Medak,Telangana
Gajwel,117.0,Medak,Telangana
Jogipet,117.0,Medak,Telangana
Medak,117.0,Medak,Telangana
"Medak Town,RBZ",117.0,Medak,Telangana
Narayankhed,117.0,Medak,Telangana
Narsapur,117.0,Medak,Telangana
Ramayampet,117.0,Medak,Telangana
"Ramchandrapuram,RBZ",117.0,Medak,Telangana
Sadasivpet,117.0,Medak,Telangana
Sadasivpet(Sangareddy),117.0,Medak,Telangana
Sangareddy,117.0,Medak,Telangana
Siddipet,117.0,Medak,Telangana
"Siddipet Town,RBZ",117.0,Medak,Telangana
Siddipet(Rythu Bazar),117.0,Medak,Telangana
Togguta,117.0,Medak,Telangana
Vantamamidi,117.0,Medak,Telangana
Zaheerabad,117.0,Medak,Telangana
Aler,119.0,Nalgonda,Telangana
Bhongir,119.0,Nalgonda,Telangana
"Bhongir,RBZ",119.0,Nalgonda,Telangana
Chandur,119.0,Nalgonda,Telangana
Chandur(Mungodu),119.0,Nalgonda,Telangana
Chityal,119.0,Nalgonda,Telangana
Chityal (Narket pally),119.0,Nalgonda,Telangana
Choutuppal,119.0,Nalgonda,Telangana
Devarakonda,119.0,Nalgonda,Telangana
Devarkonda(Dindi),119.0,Nalgonda,Telangana
Devarkonda(Mallepalli),119.0,Nalgonda,Telangana
Halia,119.0,Nalgonda,Telangana
Huzumnagar(Garidepally),119.0,Nalgonda,Telangana
Huzurnagar,119.0,Nalgonda,Telangana
Huzurnagar(Matampally),119.0,Nalgonda,Telangana
Kanagal,119.0,Nalgonda,Telangana
Kodad,119.0,Nalgonda,Telangana
"Kodad,RBZ",119.0,Nalgonda,Telangana
Miryalaguda,119.0,Nalgonda,Telangana
"Miryalaguda (NSP Camp),RBZ",119.0,Nalgonda,Telangana
Miryalguda(Rythu Bazar),119.0,Nalgonda,Telangana
Mothkur,119.0,Nalgonda,Telangana
Nakrekal,119.0,Nalgonda,Telangana
Nalgonda,119.0,Nalgonda,Telangana
Neredcherla,119.0,Nalgonda,Telangana
Nidamanoor,119.0,Nalgonda,Telangana
Ramannapet,119.0,Nalgonda,Telangana
"Suryapet,RBZ",119.0,Nalgonda,Telangana
Suryapeta,119.0,Nalgonda,Telangana
Thittarthy,119.0,Nalgonda,Telangana
Thungathurthy,119.0,Nalgonda,Telangana
Tirumalagiri,119.0,Nalgonda,Telangana
"Ursu Premises, Nalgonda,RBZ",119.0,Nalgonda,Telangana
Valigonda,119.0,Nalgonda,Telangana
Venkateswarnagar,119.0,Nalgonda,Telangana
Venkateswarnagar(Chintapalli),119.0,Nalgonda,Telangana
Voligonda,119.0,Nalgonda,Telangana
Voligonda(Ramannapet),119.0,Nalgonda,Telangana
Cherial,120.0,Warangal,Telangana
Dornakal,120.0,Warangal,Telangana
"Excise Colony,RBZ",120.0,Warangal,Telangana
Ghanpur,120.0,Warangal,Telangana
Hanmarkonda(Rythu Bazar),120.0,Warangal,Telangana
Jangaon,120.0,Warangal,Telangana
Kesamudram,120.0,Warangal,Telangana
Kodakandal,120.0,Warangal,Telangana
Mahabubabad,120.0,Warangal,Telangana
Mulugu,120.0,Warangal,Telangana
Narsampet,120.0,Warangal,Telangana
Narsampet(Nekonda),120.0,Warangal,Telangana
Parkal,120.0,Warangal,Telangana
"Pochamma Maidan,RBZ",120.0,Warangal,Telangana
"Railway Over Bridge./Fatima,RBZ",120.0,Warangal,Telangana
Thorrur,120.0,Warangal,Telangana
Warangal,120.0,Warangal,Telangana
Wardhannapet,120.0,Warangal,Telangana
Bhadrachalam,121.0,Khammam,Telangana
Burgampadu,121.0,Khammam,Telangana
Charla,121.0,Khammam,Telangana
Dammapet,121.0,Khammam,Telangana
Dhammapet,121.0,Khammam,Telangana
Enkoor,121.0,Khammam,Telangana
Kallur,121.0,Khammam,Telangana
Khammam,121.0,Khammam,Telangana
Kothagudem,121.0,Khammam,Telangana
"Kothagudem P.Stadium,RBZ",121.0,Khammam,Telangana
Madhira,121.0,Khammam,Telangana
Nagur,121.0,Khammam,Telangana
Nelakondapally,121.0,Khammam,Telangana
"Pavilion Ground,Khammam,RBZ",121.0,Khammam,Telangana
Sathupalli(Rythu Bazar),121.0,Khammam,Telangana
Sattupalli,121.0,Khammam,Telangana
"Sattupalli (ramalayam),RBZ",121.0,Khammam,Telangana
Wyra,121.0,Khammam,Telangana
Yellandu,121.0,Khammam,Telangana
Choppadandi,122.0,Karimnagar,Telangana
Dharmapuri,122.0,Karimnagar,Telangana
Dharmaram,122.0,Karimnagar,Telangana
Gangadhara,122.0,Karimnagar,Telangana
Gollapally,122.0,Karimnagar,Telangana
Gopalraopet,122.0,Karimnagar,Telangana
Husnabad,122.0,Karimnagar,Telangana
Huzzurabad,122.0,Karimnagar,Telangana
Ibrahimpatnam,122.0,Karimnagar,Telangana
"Jagityal Rythu Bazar,RBZ",122.0,Karimnagar,Telangana
Jagtial,122.0,Karimnagar,Telangana
Jammikunta,122.0,Karimnagar,Telangana
Jullapally,122.0,Karimnagar,Telangana
Karimnagar,122.0,Karimnagar,Telangana
Karimnagar(Rythu Bazar),122.0,Karimnagar,Telangana
"Kashmir Gadda Area,RBZ",122.0,Karimnagar,Telangana
Kataram,122.0,Karimnagar,Telangana
Kathalapur,122.0,Karimnagar,Telangana
Koratla,122.0,Karimnagar,Telangana
Mallial(Cheppial),122.0,Karimnagar,Telangana
Manakodur,122.0,Karimnagar,Telangana
Manthani,122.0,Karimnagar,Telangana
Medipally,122.0,Karimnagar,Telangana
Metpally,122.0,Karimnagar,Telangana
Peddapalli,122.0,Karimnagar,Telangana
Pegadapally,122.0,Karimnagar,Telangana
Pothgal,122.0,Karimnagar,Telangana
Pothkapally,122.0,Karimnagar,Telangana
Pudur,122.0,Karimnagar,Telangana
Racharla(Boppapur),122.0,Karimnagar,Telangana
Rudrangi,122.0,Karimnagar,Telangana
Sircilla,122.0,Karimnagar,Telangana
Sultanabad,122.0,Karimnagar,Telangana
Sultanabad(Garrepally),122.0,Karimnagar,Telangana
Vemulawada,122.0,Karimnagar,Telangana
Vemulawada(Boinpally),122.0,Karimnagar,Telangana
"Weekly Market Area,RBZ",122.0,Karimnagar,Telangana
Adilabad,123.0,Adilabad,Telangana
Adilabad(Rythu Bazar),123.0,Adilabad,Telangana
Asifabad,123.0,Adilabad,Telangana
Asifabad(Wankidi),123.0,Adilabad,Telangana
Bela,123.0,Adilabad,Telangana
Bellampally,123.0,Adilabad,Telangana
Bhainsa,123.0,Adilabad,Telangana
Boath,123.0,Adilabad,Telangana
Chinnoar,123.0,Adilabad,Telangana
Ichoda,123.0,Adilabad,Telangana
Indravelly(Utnoor),123.0,Adilabad,Telangana
Jainath,123.0,Adilabad,Telangana
Jainoor,123.0,Adilabad,Telangana
Kagaznagar,123.0,Adilabad,Telangana
Khanapur,123.0,Adilabad,Telangana
Kuber,123.0,Adilabad,Telangana
Laxettipet,123.0,Adilabad,Telangana
Mancharial,123.0,Adilabad,Telangana
Narnoor,123.0,Adilabad,Telangana
Nirmal,123.0,Adilabad,Telangana
"Opp.Municipal Office,Adilabad,RBZ",123.0,Adilabad,Telangana
Sarangapur,123.0,Adilabad,Telangana
Masmara,1905.0,Unokoti,Tripura
Pabiacherra,1905.0,Unokoti,Tripura
Panichowki,1905.0,Unokoti,Tripura
Bishalgarh,1907.0,Sepahijala,Tripura
Bishramganj,1907.0,Sepahijala,Tripura
Boxonagar,1907.0,Sepahijala,Tripura
Jumpuijala,1907.0,Sepahijala,Tripura
Melaghar,1907.0,Sepahijala,Tripura
Sonamura,1907.0,Sepahijala,Tripura
Chowmanu,1903.0,Dhalai,Tripura
Gandacharra,1903.0,Dhalai,Tripura
Halahali,1903.0,Dhalai,Tripura
Kulai,1903.0,Dhalai,Tripura
Masli,1903.0,Dhalai,Tripura
Dasda,1904.0,North Tripura,Tripura
Kadamtala,1904.0,North Tripura,Tripura
Kanchanpur,1904.0,North Tripura,Tripura
Panisagar,1904.0,North Tripura,Tripura
Bachaibari,1906.0,Khowai,Tripura
Kalyanpur,1906.0,Khowai,Tripura
Teliamura,1906.0,Khowai,Tripura
Garjee,1908.0,Gomati,Tripura
Nutanbazar,1908.0,Gomati,Tripura
Silachhari,1908.0,Gomati,Tripura
Barpathari,2203.0,South District,Tripura
Biokhora,2203.0,South District,Tripura
Kalsi,2203.0,South District,Tripura
Manubazar,2203.0,South District,Tripura
Santir Bazar,2203.0,South District,Tripura
Champaknagar,2204.0,West District,Tripura
Kamalghat,2204.0,West District,Tripura
Mohanpur,2204.0,West District,Tripura
Babrala,2012.0,Badaun,Uttar Pradesh
Badayoun,2012.0,Badaun,Uttar Pradesh
Bilsi,2012.0,Badaun,Uttar Pradesh
Dataganj,2012.0,Badaun,Uttar Pradesh
Shahaswan,2012.0,Badaun,Uttar Pradesh
Ujhani,2012.0,Badaun,Uttar Pradesh
Visoli,2012.0,Badaun,Uttar Pradesh
Wazirganj,2012.0,Badaun,Uttar Pradesh
Billsadda,2014.0,Pillibhit,Uttar Pradesh
Pilibhit,2014.0,Pillibhit,Uttar Pradesh
Puranpur,2014.0,Pillibhit,Uttar Pradesh
Vishalpur,2014.0,Pillibhit,Uttar Pradesh
Bhehjoi,2016.0,Muradabad,Uttar Pradesh
Chandausi,2016.0,Muradabad,Uttar Pradesh
Muradabad,2016.0,Muradabad,Uttar Pradesh
Sambhal,2016.0,Muradabad,Uttar Pradesh
Chhibramau,2018.0,Farukhabad,Uttar Pradesh
Farukhabad,2018.0,Farukhabad,Uttar Pradesh
Kamlaganj,2018.0,Farukhabad,Uttar Pradesh
Kayamganj,2018.0,Farukhabad,Uttar Pradesh
Mohamadabad,2018.0,Farukhabad,Uttar Pradesh
Choubepur,2020.0,Kanpur,Uttar Pradesh
Jhijhank,2020.0,Kanpur,Uttar Pradesh
Kanpur(Grain),2020.0,Kanpur,Uttar Pradesh
Niralangar (F&V),2020.0,Kanpur,Uttar Pradesh
Pukhrayan,2020.0,Kanpur,Uttar Pradesh
Rura,2020.0,Kanpur,Uttar Pradesh
Uttaripura,2020.0,Kanpur,Uttar Pradesh
Varipaal,2020.0,Kanpur,Uttar Pradesh
Ajuha,2022.0,Allahabad,Uttar Pradesh
Allahabad,2022.0,Allahabad,Uttar Pradesh
Jasra,2022.0,Allahabad,Uttar Pradesh
Sirsa,2022.0,Allahabad,Uttar Pradesh
Ait,2025.0,Jalaun (Orai),Uttar Pradesh
Jalaun,2025.0,Jalaun (Orai),Uttar Pradesh
Kadaura,2025.0,Jalaun (Orai),Uttar Pradesh
Kalpi,2025.0,Jalaun (Orai),Uttar Pradesh
Konch,2025.0,Jalaun (Orai),Uttar Pradesh
Madhogarh,2025.0,Jalaun (Orai),Uttar Pradesh
Orai,2025.0,Jalaun (Orai),Uttar Pradesh
Ballia,2032.0,Ballia,Uttar Pradesh
Chitwadagaon,2032.0,Ballia,Uttar Pradesh
Rasda,2032.0,Ballia,Uttar Pradesh
Vilthararoad,2032.0,Ballia,Uttar Pradesh
Bachranwa,2039.0,Raebarelli,Uttar Pradesh
Jayas,2039.0,Raebarelli,Uttar Pradesh
Lalganj,2039.0,Raebarelli,Uttar Pradesh
Raibareilly,2039.0,Raebarelli,Uttar Pradesh
Salon,2039.0,Raebarelli,Uttar Pradesh
Maigalganj,2042.0,Khiri (Lakhimpur),Uttar Pradesh
Mohammdi,2042.0,Khiri (Lakhimpur),Uttar Pradesh
Tikonia,2042.0,Khiri (Lakhimpur),Uttar Pradesh
Dadri,2063.0,Gautam Budh Nagar,Uttar Pradesh
Dankaur,2063.0,Gautam Budh Nagar,Uttar Pradesh
Javer,2063.0,Gautam Budh Nagar,Uttar Pradesh
Amroha,2066.0,Jyotiba Phule Nagar,Uttar Pradesh
Dhanura,2066.0,Jyotiba Phule Nagar,Uttar Pradesh
Hasanpur,2066.0,Jyotiba Phule Nagar,Uttar Pradesh
Chhibramau(Kannuj),2067.0,Kannuj,Uttar Pradesh
Kannauj,2067.0,Kannuj,Uttar Pradesh
Karvi,2071.0,Chitrakut,Uttar Pradesh
Mau(Chitrakut),2071.0,Chitrakut,Uttar Pradesh
Gopiganj,2074.0,Bhadohi(Sant Ravi Nagar),Uttar Pradesh
Doharighat,2075.0,Mau(Maunathbhanjan),Uttar Pradesh
Kopaganj,2075.0,Mau(Maunathbhanjan),Uttar Pradesh
Mau,2075.0,Mau(Maunathbhanjan),Uttar Pradesh
Tamkuhi Road,2077.0,Padrauna(Kusinagar),Uttar Pradesh
Akbarpur,2080.0,Ambedkarnagar,Uttar Pradesh
Tanda,2080.0,Ambedkarnagar,Uttar Pradesh
Golagokarnath,213.0,Lakhimpur,Uttar Pradesh
Lakhimpur,213.0,Lakhimpur,Uttar Pradesh
Paliakala,213.0,Lakhimpur,Uttar Pradesh
Pratapgarh,1729.0,Pratapgarh,Uttar Pradesh
Chutmalpur,2001.0,Saharanpur,Uttar Pradesh
Devband,2001.0,Saharanpur,Uttar Pradesh
Gangoh,2001.0,Saharanpur,Uttar Pradesh
Nakud,2001.0,Saharanpur,Uttar Pradesh
Nanuta,2001.0,Saharanpur,Uttar Pradesh
Rampurmaniharan,2001.0,Saharanpur,Uttar Pradesh
Saharanpur,2001.0,Saharanpur,Uttar Pradesh
Sultanpurchilkana,2001.0,Saharanpur,Uttar Pradesh
Kadhle,2002.0,Muzaffarnagar,Uttar Pradesh
Kairana,2002.0,Muzaffarnagar,Uttar Pradesh
Khatauli,2002.0,Muzaffarnagar,Uttar Pradesh
Muzzafarnagar,2002.0,Muzaffarnagar,Uttar Pradesh
Shahpur,2002.0,Muzaffarnagar,Uttar Pradesh
Shamli,2002.0,Muzaffarnagar,Uttar Pradesh
Thanabhawan,2002.0,Muzaffarnagar,Uttar Pradesh
Mawana,2003.0,Meerut,Uttar Pradesh
Meerut,2003.0,Meerut,Uttar Pradesh
Parikshitgarh,2003.0,Meerut,Uttar Pradesh
Sardhana,2003.0,Meerut,Uttar Pradesh
Ghaziabad,2004.0,Ghaziabad,Uttar Pradesh
Hapur,2004.0,Ghaziabad,Uttar Pradesh
Muradnagar,2004.0,Ghaziabad,Uttar Pradesh
Noida,2004.0,Ghaziabad,Uttar Pradesh
Anoop Shahar,2005.0,Bulandshahar,Uttar Pradesh
Buland Shahr,2005.0,Bulandshahar,Uttar Pradesh
Divai,2005.0,Bulandshahar,Uttar Pradesh
Gulavati,2005.0,Bulandshahar,Uttar Pradesh
Jahangirabad,2005.0,Bulandshahar,Uttar Pradesh
Khurja,2005.0,Bulandshahar,Uttar Pradesh
Sikanderabad,2005.0,Bulandshahar,Uttar Pradesh
Sikarpur,2005.0,Bulandshahar,Uttar Pradesh
Siyana,2005.0,Bulandshahar,Uttar Pradesh
Aligarh,2006.0,Aligarh,Uttar Pradesh
Atrauli,2006.0,Aligarh,Uttar Pradesh
Charra,2006.0,Aligarh,Uttar Pradesh
Khair,2006.0,Aligarh,Uttar Pradesh
Kosikalan,2007.0,Mathura,Uttar Pradesh
Mathura,2007.0,Mathura,Uttar Pradesh
Achnera,2008.0,Agra,Uttar Pradesh
Agra,2008.0,Agra,Uttar Pradesh
Fatehabad,2008.0,Agra,Uttar Pradesh
Fatehpur Sikri,2008.0,Agra,Uttar Pradesh
