State,District,State ID,District ID,IMD Code,IMD_Advisory_link
Uttar Pradesh,Saharanpur,20,2001,20_2001,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/20_2001_2023-02-07_E.pdf
Uttar Pradesh,Sambhal,20,2086,20_2086,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/20_2086_2023-02-07_E.pdf
Uttar Pradesh,Sant Kabir Nagar,20,2079,20_2079,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/20_2079_2023-02-07_E.pdf
Uttar Pradesh,Sant Ravidas Nagar,20,2074,20_2074,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/20_2074_2023-02-07_E.pdf
Uttar Pradesh,Shahjahanpur,20,2013,20_2013,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/20_2013_2023-02-07_E.pdf
Uttar Pradesh,Shamali,20,2084,20_2084,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/20_2084_2023-02-07_E.pdf
Uttar Pradesh,Shravasti,20,2082,20_2082,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/20_2082_2023-02-07_E.pdf
Uttar Pradesh,Siddharth Nagar,20,2078,20_2078,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/20_2078_2023-02-07_E.pdf
Uttar Pradesh,Sitapur,20,2040,20_2040,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/20_2040_2023-02-07_E.pdf
Uttar Pradesh,Sonbhadra,20,2073,20_2073,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/20_2073_2023-02-07_E.pdf
Uttar Pradesh,Sultanpur,20,2046,20_2046,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/20_2046_2023-02-07_E.pdf
Uttar Pradesh,Unnao,20,2038,20_2038,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/20_2038_2023-02-07_E.pdf
Uttar Pradesh,Varanasi,20,2028,20_2028,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/20_2028_2023-02-07_E.pdf
Uttarakhand,Almora,25,2501,25_2501,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/25_2501_2023-02-07_E.pdf
Uttarakhand,Bageshwar,25,2502,25_2502,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/25_2502_2023-02-07_E.pdf
Uttarakhand,Chamoli,25,2503,25_2503,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/25_2503_2023-02-07_E.pdf
Uttarakhand,Champawat,25,2504,25_2504,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/25_2504_2023-02-07_E.pdf
Uttarakhand,Dehradun,25,2505,25_2505,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/25_2505_2023-02-07_E.pdf
Uttarakhand,Haridwar,25,2506,25_2506,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/25_2506_2023-02-07_E.pdf
Uttarakhand,Nainital,25,2507,25_2507,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/25_2507_2023-02-07_E.pdf
Uttarakhand,Pauri Garhwal,25,2508,25_2508,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/25_2508_2023-02-07_E.pdf
Uttarakhand,Pithoragarh,25,2509,25_2509,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/25_2509_2023-02-07_E.pdf
Uttarakhand,Rudraprayag,25,2510,25_2510,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/25_2510_2023-02-07_E.pdf
Uttarakhand,Tehri Garhwal,25,2511,25_2511,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/25_2511_2023-02-07_E.pdf
Uttarakhand,Udham Singh Nagar,25,2512,25_2512,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/25_2512_2023-02-07_E.pdf
Uttarakhand,Uttarkashi,25,2513,25_2513,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/25_2513_2023-02-07_E.pdf
West Bengal,Alipurduar,21,2104,21_2104,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/21_2104_2023-02-07_E.pdf
West Bengal,Bankura,21,2114,21_2114,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/21_2114_2023-02-07_E.pdf
West Bengal,Birbhum,21,2113,21_2113,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/21_2113_2023-02-07_E.pdf
West Bengal,Cooch Bihar,21,2103,21_2103,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/21_2103_2023-02-07_E.pdf
West Bengal,Dakshin Dinajpur,21,2119,21_2119,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/21_2119_2023-02-07_E.pdf
West Bengal,Darjeeling,21,2101,21_2101,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/21_2101_2023-02-07_E.pdf
West Bengal,Hooghly,21,2111,21_2111,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/21_2111_2023-02-07_E.pdf
West Bengal,Howrah,21,2110,21_2110,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/21_2110_2023-02-07_E.pdf
West Bengal,Jalpaiguri,21,2102,21_2102,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/21_2102_2023-02-07_E.pdf
West Bengal,Jhargram,21,2122,21_2122,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/21_2122_2023-02-07_E.pdf
West Bengal,Kalimpong,21,2123,21_2123,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/21_2123_2023-02-07_E.pdf
West Bengal,Malda,21,2105,21_2105,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/21_2105_2023-02-07_E.pdf
West Bengal,Murshidabad,21,2106,21_2106,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/21_2106_2023-02-07_E.pdf
West Bengal,Nadia,21,2107,21_2107,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/21_2107_2023-02-07_E.pdf
West Bengal,North 24 Parganas,21,2108,21_2108,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/21_2108_2023-02-07_E.pdf
West Bengal,Paschim Bardhaman,21,2124,21_2124,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/21_2124_2023-02-07_E.pdf
West Bengal,Paschim Medinipur,21,2116,21_2116,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/21_2116_2023-02-07_E.pdf
West Bengal,Purba Bardhaman,21,2112,21_2112,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/21_2112_2023-02-07_E.pdf
West Bengal,Purba Medinipur,21,2117,21_2117,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/21_2117_2023-02-07_E.pdf
West Bengal,Purulia,21,2115,21_2115,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/21_2115_2023-02-07_E.pdf
West Bengal,South 24 Parganas,21,2109,21_2109,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/21_2109_2023-02-07_E.pdf
West Bengal,Uttar Dinajpur,21,2118,21_2118,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/21_2118_2023-02-07_E.pdf
